Event,Site Num,K,Method,On Site,Data Type,Data Num,Dim Size,Grid Size,Runtime (S),Mem Usage (MB),Timestamp
Strategic Approach (Optimized-KMPPD) - Global Processing,6,-,optimized_kmppd,3,ind,5000,3,5,00:19:26.47,917.59375,2021-10-05 08:20:02.590322
Strategic Approach (Optimized-KMPPD) - Start Query Processing
Strategic Approach (Optimized-KMPPD) - End Query Processing,4,30,optimized_kmppd,-,ind,5000,3,5,00:00:16.64,119.2421875,2021-10-05 08:27:14.721365
Strategic Approach (Optimized-KMPPD) - Start Query Processing
Strategic Approach (Optimized-KMPPD) - End Query Processing,5,30,optimized_kmppd,-,ind,5000,3,5,00:00:20.95,120.3984375,2021-10-05 08:27:49.078955
Strategic Approach (Optimized-KMPPD) - Global Processing,6,-,optimized_kmppd,5,ind,5000,3,5,00:16:51.07,917.09375,2021-10-05 08:36:59.943143
Strategic Approach (Optimized-KMPPD) - Global Processing,6,-,optimized_kmppd,6,ind,5000,3,5,00:13:39.08,917.09375,2021-10-05 08:50:45.408567
Strategic Approach (Optimized-KMPPD) - Global Processing of Site 5
Strategic Approach (Optimized-KMPPD) - Get Local Top,6,-,optimized_kmppd,5,ind,5000,3,5,00:00:19.37,1232.671875,2021-10-05 08:51:27.321385
Strategic Approach (Optimized-KMPPD) - Global Processing,6,-,optimized_kmppd,1,ind,5000,3,5,00:26:24.73,918.64453125,2021-10-05 09:17:52.636802
Strategic Approach (Optimized-KMPPD) - Global Processing,6,-,optimized_kmppd,2,ind,5000,3,5,00:21:41.54,905.56640625,2021-10-05 09:39:40.034568
Strategic Approach (Optimized-KMPPD) - Global Processing,6,-,optimized_kmppd,3,ind,5000,3,5,00:18:07.18,905.5625,2021-10-05 09:57:57.648053
Strategic Approach (Optimized-KMPPD) - Global Processing,6,-,optimized_kmppd,4,ind,5000,3,5,00:16:45.20,904.8125,2021-10-05 10:14:53.967996
Strategic Approach (Optimized-KMPPD) - Global Processing,6,-,optimized_kmppd,6,ind,5000,3,5,00:14:42.20,903.55859375,2021-10-05 10:29:45.840159
Strategic Approach (Optimized-KMPPD) - Global Processing of Site 6
Strategic Approach (Optimized-KMPPD) - Get Local Top,6,-,optimized_kmppd,6,ind,5000,3,5,00:00:18.42,1222.7109375,2021-10-05 10:30:25.279485
Strategic Approach (Optimized-KMPPD) - Global Processing,6,-,optimized_kmppd,1,ind,5000,3,5,00:25:44.55,919.30859375,2021-10-05 10:56:10.371624
Strategic Approach (Optimized-KMPPD) - Global Processing,6,-,optimized_kmppd,2,ind,5000,3,5,00:21:26.59,908.65625,2021-10-05 11:17:47.639817
Strategic Approach (Optimized-KMPPD) - Global Processing,6,-,optimized_kmppd,3,ind,5000,3,5,00:17:49.02,908.546875,2021-10-05 11:35:47.468754
Strategic Approach (Optimized-KMPPD) - Global Processing,6,-,optimized_kmppd,4,ind,5000,3,5,00:14:56.30,908.546875,2021-10-05 11:50:50.208218
Strategic Approach (Optimized-KMPPD) - Global Processing,6,-,optimized_kmppd,5,ind,5000,3,5,00:14:53.87,907.7734375,2021-10-05 12:05:50.472651
Strategic Approach (Optimized-KMPPD) - End Global Processing
Strategic Approach (Optimized-KMPPD) - Start Query Processing
Strategic Approach (Optimized-KMPPD) - End Query Processing,6,30,optimized_kmppd,-,ind,5000,3,5,00:00:19.83,117.98046875,2021-10-05 14:50:10.684994
