Event,Site Num,K,Method,On Site,Data Type,Data Num,Dim Size,Grid Size,Runtime (S),Mem Usage (MB),Timestamp
Strategic Approach (Optimized-KMPPD) - Start Global Processing
Strategic Approach (Optimized-KMPPD) - Global Processing of Site 1
Strategic Approach (Optimized-KMPPD) - Get Local Top,2,-,optimized_kmppd,1,ind,5000,3,5,00:00:11.15,684.29296875,2021-10-04 07:56:13.859083
Strategic Approach (Optimized-KMPPD) - Global Processing,2,-,optimized_kmppd,2,ind,5000,3,5,00:28:19.10,655.9765625,2021-10-04 08:24:32.955400
Strategic Approach (Optimized-KMPPD) - Global Processing of Site 2
Strategic Approach (Optimized-KMPPD) - Get Local Top,2,-,optimized_kmppd,2,ind,5000,3,5,00:00:16.49,1081.8828125,2021-10-04 08:25:11.639285
Strategic Approach (Optimized-KMPPD) - Global Processing,2,-,optimized_kmppd,1,ind,5000,3,5,00:31:09.39,825.9375,2021-10-04 08:56:21.444487
Strategic Approach (Optimized-KMPPD) - End Global Processing
Strategic Approach (Optimized-KMPPD) - Start Global Processing
Strategic Approach (Optimized-KMPPD) - Global Processing of Site 1
Strategic Approach (Optimized-KMPPD) - Get Local Top,3,-,optimized_kmppd,1,ind,5000,3,5,00:00:12.69,683.89453125,2021-10-04 08:56:57.768632
Strategic Approach (Optimized-KMPPD) - Global Processing,3,-,optimized_kmppd,2,ind,5000,3,5,00:32:42.07,655.82421875,2021-10-04 09:29:39.839228
Strategic Approach (Optimized-KMPPD) - Global Processing,3,-,optimized_kmppd,3,ind,5000,3,5,00:25:58.93,652.76171875,2021-10-04 09:55:49.658699
Strategic Approach (Optimized-KMPPD) - Global Processing of Site 2
Strategic Approach (Optimized-KMPPD) - Get Local Top,3,-,optimized_kmppd,2,ind,5000,3,5,00:00:18.26,1081.8359375,2021-10-04 09:56:30.238516
Strategic Approach (Optimized-KMPPD) - Global Processing,3,-,optimized_kmppd,1,ind,5000,3,5,00:30:48.05,880.4140625,2021-10-04 10:27:18.762834
Strategic Approach (Optimized-KMPPD) - Global Processing,3,-,optimized_kmppd,3,ind,5000,3,5,00:25:12.79,871.90234375,2021-10-04 10:52:42.679679
Strategic Approach (Optimized-KMPPD) - Global Processing of Site 3
Strategic Approach (Optimized-KMPPD) - Get Local Top,3,-,optimized_kmppd,3,ind,5000,3,5,00:00:19.95,1247.2265625,2021-10-04 10:53:25.319974
Strategic Approach (Optimized-KMPPD) - Global Processing,3,-,optimized_kmppd,1,ind,5000,3,5,00:31:04.36,900.1015625,2021-10-04 11:24:30.155636
