Event,Site Num,K,Method,On Site,Data Type,Data Num,Dim Size,Grid Size,Runtime (S),Mem Usage (MB),Timestamp
Strategic Approach (KMPPD) - Start Local Processing
Strategic Approach (KMPPD) - Indexing Data,6,-,kmppd,1,ant,5000,4,5,00:00:04.41,85.65234375,2021-09-29 10:24:12.702340
Strategic Approach (KMPPD) - Local Processing,6,-,kmppd,1,ant,5000,4,5,02:56:07.95,1232.7578125,2021-09-29 13:20:20.649721
Strategic Approach (KMPPD) - Indexing Data,6,-,kmppd,2,ant,5000,4,5,00:00:04.46,159.54296875,2021-09-29 13:21:21.699728
Strategic Approach (KMPPD) - Local Processing,6,-,kmppd,2,ant,5000,4,5,02:46:19.34,1221.10546875,2021-09-29 16:07:41.044324
Strategic Approach (KMPPD) - Indexing Data,6,-,kmppd,3,ant,5000,4,5,00:00:04.67,164.20703125,2021-09-29 16:08:40.109396
Strategic Approach (KMPPD) - Local Processing,6,-,kmppd,3,ant,5000,4,5,02:53:05.18,1229.15625,2021-09-29 19:01:45.288282
Strategic Approach (KMPPD) - Indexing Data,6,-,kmppd,4,ant,5000,4,5,00:00:04.28,166.59375,2021-09-29 19:02:43.848016
Strategic Approach (KMPPD) - Local Processing,6,-,kmppd,4,ant,5000,4,5,02:46:33.11,1225.3515625,2021-09-29 21:49:16.961552
Strategic Approach (KMPPD) - Indexing Data,6,-,kmppd,5,ant,5000,4,5,00:00:04.19,174.7578125,2021-09-29 21:50:15.988861
Strategic Approach (KMPPD) - Local Processing,6,-,kmppd,5,ant,5000,4,5,02:51:26.43,1233.359375,2021-09-30 00:41:42.418338
Strategic Approach (KMPPD) - Indexing Data,6,-,kmppd,6,ant,5000,4,5,00:00:04.14,171.34765625,2021-09-30 00:42:40.978654
Strategic Approach (KMPPD) - Local Processing,6,-,kmppd,6,ant,5000,4,5,02:46:44.83,1238.3515625,2021-09-30 03:29:25.804676
Strategic Approach (KMPPD) - End Local Processing
