Event,Site Num,K,Method,On Site,Data Type,Data Num,Dim Size,Grid Size,Runtime (S),Mem Usage (MB),Timestamp
Strategic Approach (Optimized-KMPPD) - Start Local Processing
Strategic Approach (Optimized-KMPPD) - Indexing Data,6,-,optimized_kmppd,1,ind,5000,3,6,00:00:03.18,83.87890625,2021-10-06 12:31:00.747983
Strategic Approach (Optimized-KMPPD) - Local Processing,6,-,optimized_kmppd,1,ind,5000,3,6,01:09:06.84,945.2890625,2021-10-06 13:40:07.584209
Strategic Approach (Optimized-KMPPD) - Indexing Data,6,-,optimized_kmppd,2,ind,5000,3,6,00:00:03.08,190.0390625,2021-10-06 13:40:48.672061
Strategic Approach (Optimized-KMPPD) - Local Processing,6,-,optimized_kmppd,2,ind,5000,3,6,00:43:40.78,945.83984375,2021-10-06 14:24:29.452462
Strategic Approach (Optimized-KMPPD) - Indexing Data,6,-,optimized_kmppd,3,ind,5000,3,6,00:00:01.79,194.75390625,2021-10-06 14:24:53.401151
Strategic Approach (Optimized-KMPPD) - Local Processing,6,-,optimized_kmppd,3,ind,5000,3,6,01:05:22.67,943.34375,2021-10-06 15:30:16.072957
Strategic Approach (Optimized-KMPPD) - Indexing Data,6,-,optimized_kmppd,4,ind,5000,3,6,00:00:03.23,204.34375,2021-10-06 15:30:56.569032
Strategic Approach (Optimized-KMPPD) - Local Processing,6,-,optimized_kmppd,4,ind,5000,3,6,01:09:25.09,938.09375,2021-10-06 16:40:21.659662
Strategic Approach (Optimized-KMPPD) - Indexing Data,6,-,optimized_kmppd,5,ind,5000,3,6,00:00:03.00,200.78515625,2021-10-06 16:41:02.597879
Strategic Approach (Optimized-KMPPD) - Local Processing,6,-,optimized_kmppd,5,ind,5000,3,6,01:08:47.00,944.34375,2021-10-06 17:49:49.598881
Strategic Approach (Optimized-KMPPD) - Indexing Data,6,-,optimized_kmppd,6,ind,5000,3,6,00:00:03.08,201.34375,2021-10-06 17:50:30.268046
Strategic Approach (Optimized-KMPPD) - Local Processing,6,-,optimized_kmppd,6,ind,5000,3,6,01:08:30.66,939.35546875,2021-10-06 18:59:00.925843
Strategic Approach (Optimized-KMPPD) - End Local Processing
