Event,Site Num,K,Method,On Site,Data Type,Data Num,Dim Size,Grid Size,Runtime (S),Mem Usage (MB),Timestamp
Strategic Approach (KMPPD) - Start Global Processing
Strategic Approach (KMPPD) - Global Processing of Site 1
Strategic Approach (KMPPD) - Get Local Top,4,-,kmppd,1,ant,1000,3,5,00:00:00.70,129.8515625,2021-10-03 03:39:32.143915
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,2,ant,1000,3,5,00:02:30.61,129.68359375,2021-10-03 03:42:02.751415
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,3,ant,1000,3,5,00:02:32.48,130.4375,2021-10-03 03:44:36.244313
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,4,ant,1000,3,5,00:02:38.73,130.953125,2021-10-03 03:47:16.363754
Strategic Approach (KMPPD) - Global Processing of Site 2
Strategic Approach (KMPPD) - Get Local Top,4,-,kmppd,2,ant,1000,3,5,00:00:00.93,157.890625,2021-10-03 03:47:20.599972
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,1,ant,1000,3,5,00:02:36.57,156.23828125,2021-10-03 03:49:57.204326
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,3,ant,1000,3,5,00:02:33.05,156.23828125,2021-10-03 03:52:31.213912
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,4,ant,1000,3,5,00:02:39.04,156.23828125,2021-10-03 03:55:11.487575
Strategic Approach (KMPPD) - Global Processing of Site 3
Strategic Approach (KMPPD) - Get Local Top,4,-,kmppd,3,ant,1000,3,5,00:00:00.94,167.34375,2021-10-03 03:55:15.437286
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,1,ant,1000,3,5,00:02:34.48,162.84375,2021-10-03 03:57:49.952459
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,2,ant,1000,3,5,00:02:28.54,162.84375,2021-10-03 04:00:19.473498
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,4,ant,1000,3,5,00:02:30.43,162.84375,2021-10-03 04:02:51.164165
Strategic Approach (KMPPD) - Global Processing of Site 4
Strategic Approach (KMPPD) - Get Local Top,4,-,kmppd,4,ant,1000,3,5,00:00:00.99,168.53515625,2021-10-03 04:02:55.124442
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,1,ant,1000,3,5,00:02:31.59,166.375,2021-10-03 04:05:26.752124
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,2,ant,1000,3,5,00:02:41.33,166.375,2021-10-03 04:08:09.126981
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,3,ant,1000,3,5,00:02:35.10,166.375,2021-10-03 04:10:45.593731
Strategic Approach (KMPPD) - End Global Processing
