Event,Site Num,K,Method,On Site,Data Type,Data Num,Dim Size,Grid Size,Runtime (S),Mem Usage (MB),Timestamp
Strategic Approach (KMPPD) - Start Global Processing
Strategic Approach (KMPPD) - Global Processing of Site 1
Strategic Approach (KMPPD) - Get Local Top,4,-,kmppd,1,fc,5000,3,5,00:00:02.15,125.7890625,2021-10-02 00:39:49.070553
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,2,fc,5000,3,5,00:50:02.50,134.11328125,2021-10-02 01:29:51.574712
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,3,fc,5000,3,5,00:44:50.12,135.640625,2021-10-02 02:14:44.111593
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,4,fc,5000,3,5,00:48:32.22,154.046875,2021-10-02 03:03:18.628311
Strategic Approach (KMPPD) - Global Processing of Site 2
Strategic Approach (KMPPD) - Get Local Top,4,-,kmppd,2,fc,5000,3,5,00:00:02.70,197.921875,2021-10-02 03:03:28.641787
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,1,fc,5000,3,5,00:36:34.06,196.38671875,2021-10-02 03:40:02.764371
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,3,fc,5000,3,5,00:37:35.08,196.046875,2021-10-02 04:17:38.507931
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,4,fc,5000,3,5,00:39:52.58,196.046875,2021-10-02 04:57:32.482934
Strategic Approach (KMPPD) - Global Processing of Site 3
Strategic Approach (KMPPD) - Get Local Top,4,-,kmppd,3,fc,5000,3,5,00:00:01.95,212.25,2021-10-02 04:57:36.999281
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,1,fc,5000,3,5,00:49:26.23,206.25,2021-10-02 05:47:03.255049
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,2,fc,5000,3,5,00:54:24.23,205.79296875,2021-10-02 06:41:29.062978
Strategic Approach (KMPPD) - Global Processing,4,-,kmppd,4,fc,5000,3,5,01:00:47.10,204.60546875,2021-10-02 07:42:18.489819
