Event,Site Num,K,Method,On Site,Data Type,Data Num,Dim Size,Grid Size,Runtime (S),Mem Usage (MB),Timestamp
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,2,ind,5000,3,5,00:36:14.48,398.95703125,2021-10-02 21:44:35.862267
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,4,ind,5000,3,5,00:35:40.58,398.70703125,2021-10-02 22:20:20.740466
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,5,ind,5000,3,5,00:35:57.41,398.70703125,2021-10-02 22:56:23.298071
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,6,ind,5000,3,5,00:35:21.63,398.70703125,2021-10-02 23:31:51.060540
Strategic Approach (KMPPD) - Global Processing of Site 4
Strategic Approach (KMPPD) - Get Local Top,6,-,kmppd,4,ind,5000,3,5,00:00:08.98,566.41796875,2021-10-02 23:32:13.745062
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,1,ind,5000,3,5,00:36:23.62,469.51953125,2021-10-03 00:08:37.514399
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,2,ind,5000,3,5,00:36:09.25,469.21875,2021-10-03 00:44:50.094497
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,3,ind,5000,3,5,00:35:44.60,468.21875,2021-10-03 01:20:38.811360
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,5,ind,5000,3,5,00:36:52.11,467.96875,2021-10-03 01:57:35.830262
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,6,ind,5000,3,5,00:35:43.75,467.71875,2021-10-03 02:33:25.454237
Strategic Approach (KMPPD) - Global Processing of Site 5
Strategic Approach (KMPPD) - Get Local Top,6,-,kmppd,5,ind,5000,3,5,00:00:10.05,562.07421875,2021-10-03 02:33:48.576036
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,1,ind,5000,3,5,00:35:17.83,470.82421875,2021-10-03 03:09:06.572309
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,2,ind,5000,3,5,00:37:12.55,470.6796875,2021-10-03 03:46:22.311941
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,3,ind,5000,3,5,00:36:48.10,470.1796875,2021-10-03 04:23:14.450677
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,4,ind,5000,3,5,00:36:01.80,469.4296875,2021-10-03 04:59:21.173810
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,6,ind,5000,3,5,00:36:36.40,469.1875,2021-10-03 05:36:03.323020
Strategic Approach (KMPPD) - Global Processing of Site 6
Strategic Approach (KMPPD) - Get Local Top,6,-,kmppd,6,ind,5000,3,5,00:00:09.63,576.9296875,2021-10-03 05:36:25.766131
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,1,ind,5000,3,5,00:34:58.66,490.9296875,2021-10-03 06:11:24.568221
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,2,ind,5000,3,5,00:35:48.99,485.16015625,2021-10-03 06:47:16.920350
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,3,ind,5000,3,5,00:36:28.00,484.76953125,2021-10-03 07:23:49.060689
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,4,ind,5000,3,5,00:36:02.90,484.76953125,2021-10-03 07:59:57.177324
Strategic Approach (KMPPD) - Global Processing,6,-,kmppd,5,ind,5000,3,5,00:36:35.82,484.76953125,2021-10-03 08:36:38.988469
Strategic Approach (KMPPD) - End Global Processing
