Event,Site Num,K,Method,On Site,Data Type,Data Num,Dim Size,Grid Size,Runtime (S),Mem Usage (MB),Timestamp
Strategic Approach (Optimized-KMPPD) - Start Local Processing
Strategic Approach (Optimized-KMPPD) - Indexing Data,6,-,optimized_kmppd,1,ant,500,3,5,00:00:00.30,75.62890625,2021-09-26 02:19:29.523340
Strategic Approach (Optimized-KMPPD) - Local Processing,6,-,optimized_kmppd,1,ant,500,3,5,00:00:36.05,113.62890625,2021-09-26 02:20:05.572404
Strategic Approach (Optimized-KMPPD) - Indexing Data,6,-,optimized_kmppd,2,ant,500,3,5,00:00:00.27,95.22265625,2021-09-26 02:20:07.546420
Strategic Approach (Optimized-KMPPD) - Local Processing,6,-,optimized_kmppd,2,ant,500,3,5,00:00:37.20,113.8828125,2021-09-26 02:20:44.744161
Strategic Approach (Optimized-KMPPD) - Indexing Data,6,-,optimized_kmppd,3,ant,500,3,5,00:00:00.31,97.57421875,2021-09-26 02:20:46.698576
Strategic Approach (Optimized-KMPPD) - Local Processing,6,-,optimized_kmppd,3,ant,500,3,5,00:00:36.93,112.4140625,2021-09-26 02:21:23.626418
Strategic Approach (Optimized-KMPPD) - Indexing Data,6,-,optimized_kmppd,4,ant,500,3,5,00:00:00.27,95.86328125,2021-09-26 02:21:25.467246
Strategic Approach (Optimized-KMPPD) - Local Processing,6,-,optimized_kmppd,4,ant,500,3,5,00:00:35.61,113.6484375,2021-09-26 02:22:01.076007
Strategic Approach (Optimized-KMPPD) - Indexing Data,6,-,optimized_kmppd,5,ant,500,3,5,00:00:00.31,96.64453125,2021-09-26 02:22:02.996086
Strategic Approach (Optimized-KMPPD) - Local Processing,6,-,optimized_kmppd,5,ant,500,3,5,00:00:36.67,114.14453125,2021-09-26 02:22:39.662057
Strategic Approach (Optimized-KMPPD) - Indexing Data,6,-,optimized_kmppd,6,ant,500,3,5,00:00:00.31,105.57421875,2021-09-26 02:22:41.573618
Strategic Approach (Optimized-KMPPD) - Local Processing,6,-,optimized_kmppd,6,ant,500,3,5,00:00:36.28,113.6796875,2021-09-26 02:23:17.853193
Strategic Approach (Optimized-KMPPD) - End Local Processing
