Event,Site Num,K,Method,On Site,Data Type,Data Num,Dim Size,Grid Size,Runtime (S),Mem Usage (MB),Timestamp
Strategic Approach (Optimized-KMPPD) - Start Global Processing
Strategic Approach (Optimized-KMPPD) - Global Processing of Site 1
Strategic Approach (Optimized-KMPPD) - Get Local Top,2,-,optimized_kmppd,1,fc,5000,3,5,00:00:02.64,154.953125,2021-10-02 16:41:37.146974
Strategic Approach (Optimized-KMPPD) - Global Processing,2,-,optimized_kmppd,2,fc,5000,3,5,00:47:09.45,157.3203125,2021-10-02 17:28:46.594031
Strategic Approach (Optimized-KMPPD) - Global Processing of Site 2
Strategic Approach (Optimized-KMPPD) - Get Local Top,2,-,optimized_kmppd,2,fc,5000,3,5,00:00:03.46,280.83203125,2021-10-02 17:28:55.829945
Strategic Approach (Optimized-KMPPD) - Global Processing,2,-,optimized_kmppd,1,fc,5000,3,5,00:53:12.17,275.58203125,2021-10-02 18:22:08.082440
Strategic Approach (Optimized-KMPPD) - End Global Processing
Strategic Approach (Optimized-KMPPD) - Start Global Processing
Strategic Approach (Optimized-KMPPD) - Global Processing of Site 1
Strategic Approach (Optimized-KMPPD) - Get Local Top,3,-,optimized_kmppd,1,fc,5000,3,5,00:00:02.54,154.61328125,2021-10-02 18:22:15.077063
Strategic Approach (Optimized-KMPPD) - Global Processing,3,-,optimized_kmppd,2,fc,5000,3,5,00:46:42.36,157.125,2021-10-02 19:08:57.439416
Strategic Approach (Optimized-KMPPD) - Global Processing,3,-,optimized_kmppd,3,fc,5000,3,5,01:02:24.42,158.13671875,2021-10-02 20:11:24.759720
Strategic Approach (Optimized-KMPPD) - Global Processing of Site 2
Strategic Approach (Optimized-KMPPD) - Get Local Top,3,-,optimized_kmppd,2,fc,5000,3,5,00:00:03.34,280.69921875,2021-10-02 20:11:33.975209
Strategic Approach (Optimized-KMPPD) - Global Processing,3,-,optimized_kmppd,1,fc,5000,3,5,00:54:32.96,275.44921875,2021-10-02 21:06:07.033067
Strategic Approach (Optimized-KMPPD) - Global Processing,3,-,optimized_kmppd,3,fc,5000,3,5,00:50:17.80,275.19921875,2021-10-02 21:56:26.633823
Strategic Approach (Optimized-KMPPD) - Global Processing of Site 3
Strategic Approach (Optimized-KMPPD) - Get Local Top,3,-,optimized_kmppd,3,fc,5000,3,5,00:00:02.94,297.91796875,2021-10-02 21:56:33.049119
Strategic Approach (Optimized-KMPPD) - Global Processing,3,-,optimized_kmppd,1,fc,5000,3,5,00:40:20.78,292.91796875,2021-10-02 22:36:53.886871
